student_id,registration_number,full_name,gender,date_of_birth,cnic,city,province,email,phone,university,campus,degree_program,degree_code,batch_year,total_credits,total_quality_points,cgpa
1240,2020-BS-AI-1240,Hassan Syed,Male,2001-05-30,72506-9868569-2,Karachi,Islamabad Capital Territory,hassan.syed1240@student.university.pk,03736047525,National University of Sciences and Technology,North Campus,BS Artificial Intelligence,BS-AI,2020,116,389.59999999999997,3.36
1241,2022-BS-AI-1241,Fatima Qureshi,Female,2000-08-15,12366-1796771-8,Quetta,Islamabad Capital Territory,fatima.qureshi1241@student.university.pk,03117167272,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2022,110,358.0,3.25
1242,2022-BS-AI-1242,Zainab Chaudhry,Female,2001-03-16,88361-8058810-9,Islamabad,Sindh,zainab.chaudhry1242@student.university.pk,03744258271,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2022,113,376.7,3.33
1243,2020-BS-AI-1243,Laiba Ilyas,Female,1999-01-03,29258-6542417-9,Peshawar,Punjab,laiba.ilyas1243@student.university.pk,03859147913,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2020,122,399.8,3.28
1244,2019-BS-AI-1244,Zain Khan,Male,2006-08-30,34242-4741787-4,Peshawar,Islamabad Capital Territory,zain.khan1244@student.university.pk,03936098769,COMSATS University Islamabad,City Campus,BS Artificial Intelligence,BS-AI,2019,126,425.3,3.38
1245,2020-BS-AI-1245,Imran Yousaf,Male,2004-04-28,62165-2974957-7,Karachi,Balochistan,imran.yousaf1245@student.university.pk,03913081728,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2020,121,382.4,3.16
1246,2021-BS-AI-1246,Ayesha Ilyas,Female,1999-12-14,97837-7070025-3,Rawalpindi,KPK,ayesha.ilyas1246@student.university.pk,03840616453,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2021,130,439.5,3.38
1247,2022-BS-AI-1247,Ahmed Chaudhry,Male,2007-04-15,54740-1502308-8,Karachi,KPK,ahmed.chaudhry1247@student.university.pk,03699064587,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2022,133,437.9,3.29
1248,2022-BS-AI-1248,Fahad Shaikh,Male,2004-02-09,55182-7827067-1,Islamabad,Balochistan,fahad.shaikh1248@student.university.pk,03422549007,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2022,114,374.90000000000003,3.29
1249,2021-BS-AI-1249,Ahmed Mirza,Male,2007-01-26,25753-5226693-3,Faisalabad,Sindh,ahmed.mirza1249@student.university.pk,03235539836,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2021,136,449.2,3.3
1250,2020-BS-AI-1250,Aimen Hussain,Female,2000-09-12,72707-4753645-0,Peshawar,Islamabad Capital Territory,aimen.hussain1250@student.university.pk,03494025838,National University of Computer and Emerging Sciences,Main Campus,BS Artificial Intelligence,BS-AI,2020,125,430.0,3.44
1251,2019-BS-AI-1251,Imran Yousaf,Male,2007-12-05,20644-4243587-9,Faisalabad,Sindh,imran.yousaf1251@student.university.pk,03025674475,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2019,115,374.5,3.26
1252,2019-BS-AI-1252,Ayesha Malik,Female,1998-09-29,48408-2227468-5,Faisalabad,Islamabad Capital Territory,ayesha.malik1252@student.university.pk,03092150325,University of Lahore,North Campus,BS Artificial Intelligence,BS-AI,2019,108,361.7,3.35
1253,2020-BS-AI-1253,Kashif Javed,Male,2006-09-04,16592-7180073-3,Islamabad,Islamabad Capital Territory,kashif.javed1253@student.university.pk,03388176784,Punjab University College of Information Technology,South Campus,BS Artificial Intelligence,BS-AI,2020,129,427.9,3.32
1254,2019-BS-AI-1254,Khadija Khan,Female,2003-07-22,68854-3344288-6,Multan,Balochistan,khadija.khan1254@student.university.pk,03947782418,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2019,121,401.6,3.32
1255,2022-BS-AI-1255,Hira Hussain,Female,2001-11-12,16251-3700658-9,Karachi,Islamabad Capital Territory,hira.hussain1255@student.university.pk,03176047752,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2022,121,411.9,3.4
1256,2020-BS-AI-1256,Saad Khan,Male,2002-06-16,21689-3225760-5,Peshawar,Sindh,saad.khan1256@student.university.pk,03336634065,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2020,118,381.1,3.23
1257,2019-BS-AI-1257,Iqra Qureshi,Female,2001-11-13,36858-3756041-1,Faisalabad,Sindh,iqra.qureshi1257@student.university.pk,03783106438,National University of Computer and Emerging Sciences,South Campus,BS Artificial Intelligence,BS-AI,2019,118,403.8,3.42
1258,2020-BS-AI-1258,Usman Khan,Male,2002-04-05,71306-9317272-8,Lahore,Punjab,usman.khan1258@student.university.pk,03641940192,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2020,123,424.2,3.45
1259,2021-BS-AI-1259,Aimen Ahmed,Female,2000-02-19,44681-1825174-2,Rawalpindi,Balochistan,aimen.ahmed1259@student.university.pk,03199640817,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2021,132,422.2,3.2
1260,2021-BS-AI-1260,Fatima Hussain,Female,2007-09-10,47324-1887516-3,Faisalabad,KPK,fatima.hussain1260@student.university.pk,03815771530,National University of Computer and Emerging Sciences,South Campus,BS Artificial Intelligence,BS-AI,2021,122,383.4,3.14
1261,2022-BS-AI-1261,Sana Butt,Female,2007-05-01,75491-9613268-2,Lahore,Balochistan,sana.butt1261@student.university.pk,03781696670,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2022,120,405.0,3.38
1262,2019-BS-AI-1262,Ali Khan,Male,2007-05-09,92348-4244468-4,Islamabad,Sindh,ali.khan1262@student.university.pk,03789053312,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2019,112,392.2,3.5
1263,2020-BS-AI-1263,Iqra Rana,Female,2006-03-28,25071-9645304-2,Multan,Islamabad Capital Territory,iqra.rana1263@student.university.pk,03741388763,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2020,110,371.7,3.38
1264,2022-BS-AI-1264,Anum Khan,Female,2001-10-18,99226-2996404-7,Rawalpindi,Islamabad Capital Territory,anum.khan1264@student.university.pk,03713076093,Punjab University College of Information Technology,South Campus,BS Artificial Intelligence,BS-AI,2022,119,395.5,3.32
1265,2021-BS-AI-1265,Fatima Yousaf,Female,2007-08-28,10295-7310193-8,Multan,Punjab,fatima.yousaf1265@student.university.pk,03679562011,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2021,116,374.5,3.23
1266,2021-BS-AI-1266,Ali Raza,Male,2000-01-10,11944-6621223-8,Rawalpindi,KPK,ali.raza1266@student.university.pk,03531369764,National University of Computer and Emerging Sciences,South Campus,BS Artificial Intelligence,BS-AI,2021,126,401.4,3.19
1267,2020-BS-AI-1267,Sara Butt,Female,2002-07-17,52911-7676164-7,Islamabad,Sindh,sara.butt1267@student.university.pk,03897416232,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2020,124,423.3,3.41
1268,2021-BS-AI-1268,Saad Syed,Male,2002-10-28,14444-4855388-8,Peshawar,Islamabad Capital Territory,saad.syed1268@student.university.pk,03031251627,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2021,117,393.3,3.36
1269,2019-BS-AI-1269,Khadija Chaudhry,Female,2005-04-09,47167-6817992-7,Islamabad,KPK,khadija.chaudhry1269@student.university.pk,03955328139,University of Lahore,Main Campus,BS Artificial Intelligence,BS-AI,2019,115,391.7,3.41
1270,2022-BS-AI-1270,Fatima Ilyas,Female,1999-01-11,72600-4288145-8,Quetta,Punjab,fatima.ilyas1270@student.university.pk,03383010270,Punjab University College of Information Technology,South Campus,BS Artificial Intelligence,BS-AI,2022,113,385.2,3.41
1271,2022-BS-AI-1271,Ahmed Ilyas,Male,2001-01-30,90010-9928789-7,Faisalabad,Sindh,ahmed.ilyas1271@student.university.pk,03918520287,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2022,116,378.8,3.27
1272,2022-BS-AI-1272,Hira Javed,Female,2003-09-03,15004-9927838-5,Multan,Punjab,hira.javed1272@student.university.pk,03252965279,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2022,110,344.9,3.14
1273,2022-BS-AI-1273,Fahad Raza,Male,2005-08-26,59930-6567970-7,Rawalpindi,KPK,fahad.raza1273@student.university.pk,03046148486,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2022,121,399.8,3.3
1274,2021-BS-AI-1274,Ahmed Ahmed,Male,1999-11-19,33927-9784296-6,Peshawar,Islamabad Capital Territory,ahmed.ahmed1274@student.university.pk,03255987219,National University of Sciences and Technology,North Campus,BS Artificial Intelligence,BS-AI,2021,135,431.9,3.2
1275,2020-BS-AI-1275,Aimen Qureshi,Female,1999-07-29,99591-9937275-9,Quetta,Islamabad Capital Territory,aimen.qureshi1275@student.university.pk,03434922740,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2020,119,391.1,3.29
1276,2020-BS-AI-1276,Aimen Syed,Female,2007-09-19,44174-2335582-5,Rawalpindi,Islamabad Capital Territory,aimen.syed1276@student.university.pk,03923838198,National University of Sciences and Technology,South Campus,BS Artificial Intelligence,BS-AI,2020,132,438.2,3.32
1277,2020-BS-AI-1277,Danish Mirza,Male,1999-12-30,39133-6760038-8,Quetta,Balochistan,danish.mirza1277@student.university.pk,03287234743,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2020,125,398.40000000000003,3.19
1278,2022-BS-AI-1278,Sara Syed,Female,2007-08-26,78017-5409880-6,Lahore,Islamabad Capital Territory,sara.syed1278@student.university.pk,03659557403,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2022,119,390.3,3.28
1279,2021-BS-AI-1279,Ayesha Rana,Female,2006-06-24,92329-3012893-8,Multan,KPK,ayesha.rana1279@student.university.pk,03440092515,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2021,122,408.5,3.35
1280,2020-BS-AI-1280,Hassan Mirza,Male,2004-09-19,45275-1632342-1,Multan,Punjab,hassan.mirza1280@student.university.pk,03036729167,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2020,113,391.2,3.46
1281,2021-BS-AI-1281,Sana Yousaf,Female,2001-06-13,36515-2798890-3,Lahore,KPK,sana.yousaf1281@student.university.pk,03470891460,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2021,119,374.90000000000003,3.15
1282,2022-BS-AI-1282,Hamza Qureshi,Male,2007-03-03,51591-1768265-0,Faisalabad,Balochistan,hamza.qureshi1282@student.university.pk,03823069839,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2022,106,364.90000000000003,3.44
1283,2019-BS-AI-1283,Hira Ahmed,Female,2001-03-07,87559-9786580-7,Lahore,Sindh,hira.ahmed1283@student.university.pk,03533800125,Punjab University College of Information Technology,South Campus,BS Artificial Intelligence,BS-AI,2019,120,398.59999999999997,3.32
1284,2022-BS-AI-1284,Hussain Mirza,Male,1998-01-28,31337-3295958-5,Peshawar,KPK,hussain.mirza1284@student.university.pk,03241542499,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2022,126,430.3,3.42
1285,2020-BS-AI-1285,Anum Malik,Female,2001-08-21,28116-9266333-5,Faisalabad,Balochistan,anum.malik1285@student.university.pk,03869351279,National University of Sciences and Technology,North Campus,BS Artificial Intelligence,BS-AI,2020,109,362.4,3.32
1286,2020-BS-AI-1286,Khadija Rana,Female,2006-03-21,49916-2990747-1,Faisalabad,KPK,khadija.rana1286@student.university.pk,03592362416,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2020,110,365.8,3.33
1287,2020-BS-AI-1287,Maham Khan,Female,1999-07-12,86851-4893816-1,Karachi,Sindh,maham.khan1287@student.university.pk,03030930333,National University of Sciences and Technology,North Campus,BS Artificial Intelligence,BS-AI,2020,119,409.2,3.44
1288,2021-BS-AI-1288,Hussain Ahmed,Male,2006-12-18,72983-1566890-8,Quetta,KPK,hussain.ahmed1288@student.university.pk,03137963448,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2021,119,385.5,3.24
1289,2022-BS-AI-1289,Imran Raza,Male,2005-08-25,86865-9231395-2,Lahore,KPK,imran.raza1289@student.university.pk,03448166551,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2022,118,386.6,3.28
1290,2020-BS-AI-1290,Maryam Javed,Female,2003-01-14,58010-9645534-2,Multan,KPK,maryam.javed1290@student.university.pk,03630093022,University of Lahore,Main Campus,BS Artificial Intelligence,BS-AI,2020,128,406.6,3.18
1291,2020-BS-AI-1291,Laiba Qureshi,Female,1998-10-13,18246-3118885-3,Rawalpindi,Punjab,laiba.qureshi1291@student.university.pk,03824208449,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2020,129,440.8,3.42
1292,2022-BS-AI-1292,Ahmed Chaudhry,Male,2004-12-31,44392-9213082-2,Lahore,Sindh,ahmed.chaudhry1292@student.university.pk,03611089156,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2022,133,443.59999999999997,3.34
1293,2022-BS-AI-1293,Kashif Shaikh,Male,1998-04-10,33192-4031059-5,Islamabad,Balochistan,kashif.shaikh1293@student.university.pk,03679616225,University of Lahore,Main Campus,BS Artificial Intelligence,BS-AI,2022,118,389.0,3.3
1294,2020-BS-AI-1294,Sadia Rana,Female,2000-12-02,84870-1548510-5,Quetta,Islamabad Capital Territory,sadia.rana1294@student.university.pk,03474939013,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2020,116,414.1,3.57
1295,2022-BS-AI-1295,Ali Ilyas,Male,2002-04-16,25850-8864697-2,Rawalpindi,Sindh,ali.ilyas1295@student.university.pk,03617126486,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2022,117,350.5,3.0
1296,2019-BS-AI-1296,Kashif Qureshi,Male,2000-03-23,52706-4049917-2,Multan,Punjab,kashif.qureshi1296@student.university.pk,03997965773,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2019,100,324.3,3.24
1297,2021-BS-AI-1297,Salman Javed,Male,2007-11-20,40968-3413787-3,Islamabad,Sindh,salman.javed1297@student.university.pk,03653883117,University of Lahore,Main Campus,BS Artificial Intelligence,BS-AI,2021,119,380.2,3.19
1298,2021-BS-AI-1298,Danish Shaikh,Male,2005-11-17,64771-3049446-7,Rawalpindi,Islamabad Capital Territory,danish.shaikh1298@student.university.pk,03837271231,National University of Sciences and Technology,North Campus,BS Artificial Intelligence,BS-AI,2021,114,376.59999999999997,3.3
1299,2021-BS-AI-1299,Hafsa Syed,Female,1999-10-24,43278-9357022-9,Faisalabad,KPK,hafsa.syed1299@student.university.pk,03312625340,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2021,117,384.5,3.29
1300,2019-BS-AI-1300,Usman Ilyas,Male,2004-10-08,31245-1930087-5,Multan,Sindh,usman.ilyas1300@student.university.pk,03286644122,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2019,107,351.7,3.29
1301,2020-BS-AI-1301,Kashif Mirza,Male,2006-01-23,29561-1471076-1,Lahore,Punjab,kashif.mirza1301@student.university.pk,03753872657,COMSATS University Islamabad,City Campus,BS Artificial Intelligence,BS-AI,2020,117,380.40000000000003,3.25
1302,2021-BS-AI-1302,Hamza Yousaf,Male,2006-03-06,82641-9203143-9,Karachi,Islamabad Capital Territory,hamza.yousaf1302@student.university.pk,03333255413,National University of Computer and Emerging Sciences,Main Campus,BS Artificial Intelligence,BS-AI,2021,115,374.4,3.26
1303,2022-BS-AI-1303,Sadia Shaikh,Female,2005-09-01,17979-1678433-3,Rawalpindi,KPK,sadia.shaikh1303@student.university.pk,03857964620,COMSATS University Islamabad,City Campus,BS Artificial Intelligence,BS-AI,2022,114,405.1,3.55
1304,2022-BS-AI-1304,Saad Chaudhry,Male,2000-08-25,18704-6819805-2,Faisalabad,Sindh,saad.chaudhry1304@student.university.pk,03987021154,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2022,118,392.5,3.33
1305,2019-BS-AI-1305,Ali Khan,Male,2006-09-26,22120-6079984-3,Islamabad,Islamabad Capital Territory,ali.khan1305@student.university.pk,03288769634,University of Lahore,North Campus,BS Artificial Intelligence,BS-AI,2019,115,382.2,3.32
1306,2020-BS-AI-1306,Khadija Qureshi,Female,1998-08-21,87789-9386347-1,Rawalpindi,Sindh,khadija.qureshi1306@student.university.pk,03965778794,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2020,122,396.6,3.25
1307,2022-BS-AI-1307,Hussain Yousaf,Male,1998-07-18,63754-8827457-2,Islamabad,Punjab,hussain.yousaf1307@student.university.pk,03137816036,COMSATS University Islamabad,Main Campus,BS Artificial Intelligence,BS-AI,2022,120,387.9,3.23
1308,2019-BS-AI-1308,Hassan Sheikh,Male,1999-04-20,25854-1535484-7,Lahore,Balochistan,hassan.sheikh1308@student.university.pk,03624026495,COMSATS University Islamabad,City Campus,BS Artificial Intelligence,BS-AI,2019,111,355.0,3.2
1309,2022-BS-AI-1309,Danish Ilyas,Male,2000-10-15,59844-6659176-3,Rawalpindi,Islamabad Capital Territory,danish.ilyas1309@student.university.pk,03314969146,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2022,114,367.5,3.22
1310,2019-BS-AI-1310,Usman Ilyas,Male,2005-04-18,21809-5772286-0,Peshawar,Islamabad Capital Territory,usman.ilyas1310@student.university.pk,03130083236,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2019,121,424.1,3.5
1311,2022-BS-AI-1311,Hira Rana,Female,2007-08-23,26883-1287140-9,Karachi,Islamabad Capital Territory,hira.rana1311@student.university.pk,03528070303,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2022,122,371.9,3.05
1312,2020-BS-AI-1312,Hamza Shaikh,Male,2006-02-03,86475-9330861-0,Faisalabad,Sindh,hamza.shaikh1312@student.university.pk,03038805562,University of Lahore,North Campus,BS Artificial Intelligence,BS-AI,2020,124,419.8,3.39
1313,2021-BS-AI-1313,Bilal Ilyas,Male,1999-05-01,60773-6149685-2,Islamabad,KPK,bilal.ilyas1313@student.university.pk,03366889810,National University of Sciences and Technology,North Campus,BS Artificial Intelligence,BS-AI,2021,132,414.3,3.14
1314,2019-BS-AI-1314,Ahmed Butt,Male,1998-11-03,57424-3717134-7,Islamabad,Sindh,ahmed.butt1314@student.university.pk,03274673141,National University of Computer and Emerging Sciences,South Campus,BS Artificial Intelligence,BS-AI,2019,127,415.1,3.27
1315,2022-BS-AI-1315,Farhan Butt,Male,1998-09-05,65862-1375480-6,Islamabad,Islamabad Capital Territory,farhan.butt1315@student.university.pk,03918256881,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2022,107,368.4,3.44
